Label,Tweet
HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Jangan ndobol disini    Bipang ini anti muslim    Yahudi gosong   
HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom jangan sok tau tong       belajar lagi dah sana        begonya jadi keliatan kanx80\ https://t   co/oMFGEpeuNR
Non_HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Kalo emg argumen lu itu       oke    Anggap aja Hamas alih2 bela palestin      x80\ https://t   co/bzy41d1RaN
Non_HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Karena Arab cs sekutu Amerika        masa hal dasar aja ga paham       apalagix80\ https://t   co/W3EnQYX7iN
HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Lu ngoceh apaan sih? Bawa2 haji       bawa2 Saudi    Gausah jauh2    Presidenx80\ https://t   co/XtyybwLE8Y
Non_HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Maaf Bang       Jgn kaitan politik antar negara          karena kita gag perlu
Non_HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Makanya sebelum belajar pengetahuan       belajar baca dulu biar bisa
Abusive,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Ni si sultan goblok beneran apa gimana ya? Malas baca atau gimana      
Non_HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Skrg bantuan seperti apa yg dimaksud? Bantuan kemanusian? sudah Bantx80\ https://t   co/7ZiAUW1WUX
Non_HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Stresss lu
HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Taik lu
HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom terserah kau sajalah          mau bacot atau apapun itu    what ever you think
HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Udah lah percuma loe kasih tau Bos       mereka ga akan mau tau kejadian
HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom wkwk curiga ni org bikin akun fake pake nama muslim terus komen kayak
HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Wkwk selalu ujungnya ngatain orang yg ngebela sesama muslim jadi  kayak
HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Ya contoh oknumnya itu kamu 
HS,345_rizki @RidhoHerlamban6 @AbuRay6 @detikcom Yahudi pesek adalah cebong skala internasional 
Non_HS,345_rizki @themomen_ @AbuRay6 @detikcom Duh ya Allah      
Non_HS,345_rizki @Will_Iam_Wolles @RidhoHerlamban6 @AbuRay6 @detikcom lu baca tapi baca satu opini doang
Non_HS,345_rizki @Will_Iam_Wolles @RidhoHerlamban6 @AbuRay6 @detikcom Mata uang ada 2 sisi       dia cuma baca satu sisi saja   x80\ https://t   co/x3BSqGluWA
HS,4111_aziz @kurniawannindra @detikcom Kita jga kafir keles kalo dipandang dri ajaran Zionist    Gausah mengkafir2kanx80\ https://t   co/SX6p9hgK32
Non_HS,4111_aziz @kurniawannindra @detikcom Ogitu ya  baru tau teroris nyerang pamit dulu    Andai teroris di Indo    kyk gitx80\ https://t   co/R8f8TQPSqX
HS,4111_aziz @kurniawannindra @detikcom Oke deh       berarti anda jga kafir kalo gtu   
Non_HS,4111_aziz @lydiajaaa @kurniawannindra @detikcom Kenapa israel gk nyerang hamas langsung ? Yang jadi korban anak anak sama ibu ibu Palestina
Non_HS,4nd_Justice4All @paolodickur @detikcom Ga bakalan maju klo kita ttp jadi pemamah teknologi bkn penghasil 
Non_HS,4nd_Justice4All @SonyTriYantoH1 @detikcom Nah ini yg bener    Investasi terbesar di Singapura    Mereka ga banyak ikatan
Non_HS,56Daichi @detikcom Wkwkwk mendadak amnesia yg buka wisata petugas partai
Non_HS,5h161t @anasadani11 @detikcom Berarti arab menghianati Indonesia donk       sudah setengah mati mbelain Palestina       kirix80\ https://t   co/ggOqa1fEJS
Non_HS,5h161t @anasadani11 @detikcom Bukan perpisahan atau perkenalan yg kutangisi       tapi kirim bantuan       gift top up lah yg kusesalix80\xaa
Non_HS,5h161t @serigalatlantik @KaZep7 @minat_dm @detikcom Yoi mau aja dibohongi oleh aksi solidaritas\xc2\xb2 yg buntutnya untux80\ https://t   co/5wT8DPE7RR
Non_HS,69_netijen @khoeshiella @detikcom pameran buku 175 milyar    panitia berapa orang? semua naik pesawat first class? px80\ https://t   co/Vb25iQrPfD
Non_HS,7Oyrah @detikcom Udh pergi ke Palestina sana       keluar dari indo    Ini ada tindakan teroris       dan pemerintah belum adax80\ https://t   co/jQBBAukWWm
Non_HS,82prast @detikcom Santai g usah diambil pusing lur https://t   co/8opGn7mKSp
Non_HS,82prast @detikcom Ya ngapain bang kpk ngurus negara lain       di negara sendiri aja masih gini x94
Non_HS,87Genks @AbangMFieryanto @detikcom xa3 logo medis sampai satu kontainer tapi masih nanya ke publik penyebab MATIx80\ https://t   co/V9nwluged9
Non_HS,a_zaki22 @detikcom Dulu bani Israil            pernah membantai 300 nabi dalam 1 hari       Dan sorenya mereka kembali membuka px80\ https://t   co/t4diNcOJS4
Non_HS,a_zaki22 @detikcom ngeri bgt ya       300 nabi siapa ajah tuh?
Non_HS,a_zaki22 @detikcom Setuju bro      ziarah tdk hrs dihari raya saja   bisa di lain hari   saya klo ziarah ke makam tdk pernax80\ https://t   co/BTw5mnGwC7
Non_HS,aa_thir13enth @bro_ntosaurus @hendroprihadi @reshapratm @detikcom ga nyambung abis tuh orang hahaha
Non_HS,aa_thir13enth @detikcom Mahluk klenik itu yg doyan makan dupan dan kemenyan     Contoh di kabah yah dibakari menyanx80\ https://t   co/mU3OHfMxnv
Non_HS,aa_thir13enth @hendroprihadi @reshapratm @detikcom Gw ga ngebelain bapak nya ga belain kasir bang                  tp gw bilangx80\ https://t   co/ybhtUm36gN
Non_HS,aa_thir13enth @hendroprihadi @reshapratm @detikcom Klo masalah SOP kan gw udah bilang bang      ya ga tau juga SOP nyax80\ https://t   co/ldH4jMG89o
Non_HS,aa_thir13enth @hendroprihadi @reshapratm @detikcom Pekerja di Indomaret mereka rata ada taget sales       dan beberapa dr brand tertentu
HS,aa_thir13enth @hendroprihadi @reshapratm @detikcom Smeua toko ada target sales bang               btw ente tau ga yg dimaksudx80\ https://t   co/aeiGVEo9s7
Non_HS,aa_thir13enth @rakkanst @hendroprihadi @reshapratm @detikcom Bersyukur aja bos            dr kejadian ini kedepannya bakal ax80\ https://t   co/pHkOtAtwON
Non_HS,aa_thir13enth @rakkanst @hendroprihadi @reshapratm @detikcom Iya iya            kan barusan w ss tuh dibawah            
Non_HS,aa_thir13enth @rakkanst @hendroprihadi @reshapratm @detikcom Lagi pula bos gw kan dah bilang       gw liat dari sisi tex80\ https://t   co/EOCDckiOrz
Non_HS,aa_thir13enth @rakkanst @hendroprihadi @reshapratm @detikcom Twit gw identik typo bang      coba aja liat twit gw            
Non_HS,aa_thir13enth @rakkanst @hendroprihadi @reshapratm @detikcom Ywd lah boss      kedepannya udah ada regulasi juga dari Ix80\ https://t   co/or6kOhiK4h
Non_HS,aaammmaaa05 @detikcom Sebenarnya pertanyaan ini gak pernah terjawab ketika ahmad dani ditangkap krn tweetnya       tp ux80\ https://t   co/YlHGS0GagS
Non_HS,aamdn @detikcom Otw daftar cpns di pemprov dki xa3
HS,aang_f09 @detikcom @fadjroeL ngeharapin jawaban dari penjilat          susah di fahami
HS,aang_no_1 @heryhands @AGoeci @yusufjoal @detikcom Matanya ya 2 lah goblok    Belajar bilogi ga sih
Non_HS,aangcrispy @AbangMFieryanto @detikcom Infonya dari Riau mau ke Medan test PCR ternyata potif covid-19 lalu di rawax80\ https://t   co/dfEVqnVYkZ
Non_HS,aangcrispy @AbangMFieryanto @detikcom Membuktikan kenapa harus di cium? Lu dapat ilmu dimana?
Non_HS,aangcrispy @detikcom Bener nih            jangan sampai abis balik ke Jakarta      yang dikampung susah sendirian karena covidx80\ https://t   co/JXZCGGpmFG
Abusive,Aanptp @qianamia13 @Robbygus_19 @detikcom Cebong memang biadap                  
Non_HS,Aanptp @qianamia13 @Robbygus_19 @detikcom Mencaci dan mengkritisi itu sama apa beda ya?
Non_HS,Aanptp @qianamia13 @Robbygus_19 @detikcom Semoga husnul khotimah bang sapri      selamat jln komedian u selalu saya kenang      Amin      xb2xb2x8fx8f
Non_HS,Aanptp @Robbygus_19 @detikcom coba contoh nya yg mana?? karena yg saya liat beliau meng share dri akun berita yg mx80\ https://t   co/Db8A0zFC31
Non_HS,Aanptp @ttssaabbiittaa @Robbygus_19 @detikcom anda membuat statemen sama almarhum yg belum tentu benar         jd anda sndiri yg memulainya?
Non_HS,AAnugran @hendri_gustaman @detikcom Berjuang? berjuang kok harus bayar saat test? Berjuang? Bukannya mereka lagi kx80\ https://t   co/RsAs6OW2s3
Non_HS,AAnugran @hendri_gustaman @detikcom Dr    Tirta pernah bilang kalau Swab Antigen atau Rapid test itu gak terlalu akux80\ https://t   co/W26clPw3f4
Non_HS,AAnugran @hendri_gustaman @detikcom Ya emang dari dulu juga TNI/POLRI/RS itu ga ada libur lebaran kocak             Sebelum ada Covid pun begitu   
Non_HS,AAnugran @totosuda09 @detikcom semoga tidak terjadi                kalaupun terjadi              sesal kemudian tiada guna
Non_HS,AAnugran @totosuda09 @detikcom Tetapi       sudah terlambat dan kita hanya bisa menangis dan antri untuk mengubur saudax80\ https://t   co/mxymeElfYB
Non_HS,abahadilah @DesainKak @detikcom sdh ditunjukkan dengan 75 orang ga lolos
Non_HS,AbangMFieryanto @detikcom Anda salah alamat klu nanya disini atau perlu sy tag rumah sakit yg bersangkutan biar anda di jawab   
Non_HS,AbangMFieryanto @detikcom Ciee pake kartu ulama lagi
Non_HS,AbangMFieryanto @detikcom Coba cek di desa anda pak mantri       ada yg positiv covid ga      
Non_HS,AbangMFieryanto @detikcom Datangi langsung       dan peluk2 bang       biar anda sbg tenaga medis yakin   
HS,AbangMFieryanto @detikcom Gelar panjang       goblok mah tetep          permanen
Non_HS,AbangMFieryanto @detikcom Itu juga yg muncul dibenak saya    Apalagi kl ulama nya bersebrangan dengan pemerintah    Wallahu alam   
Non_HS,AbangMFieryanto @detikcom Itu logo medismu berjajar silahkan tanya ke teman sejawatmu        gitu aja kok repot pake prx80\ https://t   co/usrcSaxkcg
Non_HS,AbangMFieryanto @detikcom jika sudah dikatakan begitu berarti sudah ada berita yang aktual mas       
Non_HS,AbangMFieryanto @detikcom Kalo mencurigakan Ya tinggal autopsi        kan selesai   
Non_HS,AbangMFieryanto @detikcom Krn kalo org biasa meninggal krn corona ga bakal masuk berita        Kalo ulama meninggal max80\ https://t   co/LG6L0UI271
HS,AbangMFieryanto @detikcom Krn udh permainan dia pak alias PKI laknattullah krn setiap ulama yg sakit lnsg di cap Cx80\ https://t   co/Xr9tnId7u3
Non_HS,AbangMFieryanto @detikcom lah kan di memang sedang perawatan covid
HS,AbangMFieryanto @detikcom Mantri dongok lu gak percaya vonis dokterxae
Non_HS,AbangMFieryanto @detikcom Nah mumpung Abang org medis silahkan ajukan penelitian dan ungkap bang       Indonesia membutx80\ https://t   co/N74hBrJJtd
HS,AbangMFieryanto @detikcom Org medis abal2 lu mah       uda diksh tau lewat media online msh aja ragu       Malu2in
HS,AbangMFieryanto @detikcom Otak koplak Kadrun tetep       sungsang   
Non_HS,AbangMFieryanto @detikcom Paling juga apoteker yg jual tramadol pinggir jalan luh wkwk
HS,AbangMFieryanto @detikcom Pernyataan bocil
Non_HS,AbangMFieryanto @detikcom Saya tanya kalau orang medis dan tdk percaya covid      tugas kamu dimana?jlskan?
Non_HS,AbangMFieryanto @detikcom Sebagai orang medis harusnya tau sumpah dokter       Mereka di sumpah untuk memberikan diagnx80\ https://t   co/kpV8fK0xwy
Non_HS,AbangMFieryanto @detikcom Sini nimbrung       sama-sama nakes kan    Hayuk @hime_intan   
Non_HS,AbangMFieryanto @detikcom Untuk membuktikan coba aja situ cium jenazahnya almarhum      
HS,abas_jo @detikcom  yg nyinyir di lingkungan rt aja belum tentu ada kontribusinya              
Non_HS,abas_jo @detikcom Iya kok ya ada yg nuduh2 gt ya       heran
Non_HS,abas_jo @detikcom Siapapun yg melakukan pungutan liar itu masuk dlm UU KORUPSI       jgn kan pungutan liar       menerima hax80\ https://t   co/34QYDf8Q6v
Non_HS,abas_jo @detikcom Tumben komen ente beda dari kemaren2
Non_HS,abas_jo @detikcom Wkwkwk pdhl bs bgt mau putus hbgn diplomatik    Kl benar2 mendukung sih
Non_HS,abbbb_dullah @detikcom Model ente bisanya menghujat       dikasi data dan fakta biar ente belajar   
Non_HS,AbdaiHabib @detikcom Kebalik bang       rusia itu negara nomor 2 di bawah amerika    Rusia dan turki jaraknya deket loh   x80\ https://t   co/OKyIXFHi3X
Non_HS,AbdeeProklamasi @detikcom Kalah tenar sma berita Palestin         Caper jadinya         xad
HS,abdiryanda @christov_aldo @detikcom Males jadi cerdas enak jadi goblok
Non_HS,abdiryanda @christov_aldo @detikcom Saling bantu aja mas wkwkwk
Non_HS,abdiryanda @detikcom Gw udah baca       udah liat       makanya gw pertanyakan dasar hukum di indonesia itu orang diamankanx80\ https://t   co/j45GNzOTPl
Non_HS,abdul_jaimiri @niskalakencana1 @mzahid_a @FahryBakrie @msaid_didu @detikcom Lo yg bilang syiah semua siapa   gudangx80\ https://t   co/iRM3bEK2Re
HS,abdul_jaimiri @niskalakencana1 @mzahid_a @FahryBakrie @msaid_didu @detikcom Masih ga percaya dia syiah?nih pakaianx80\ https://t   co/7wdIP9lO50
Non_HS,AbdulAzizlatte @nobtrius @detikcom Jadi mayoritas aja juga hasil paksaan bukan atas keinginan sendiri https://t   co/1z6qMXlCxV
Non_HS,AbdulGaniJkt @agusmujiantoo @detikcom Serba salah pak      sisi pemerintah jga salah      kita pun jga salah   Ditambah mediax80\ https://t   co/pg1PjxV75O
Non_HS,AbdulGaniJkt @detikcom Bodo amat wkakakkaka Elu kalau berani ngomong juga dong ke pejabat yang ngeizinin WNA masukx80\ https://t   co/BJRo2AnQZW
Non_HS,AbdulGaniJkt @rudibudiman15 @detikcom Intinya Covid gak kenal agama    Siapapun dihajarnya      titik    Ya kan bang?
HS,abdulkadir45_ @detikcom Itu juga nama seorg pahlawan Islam    Sdgkan loe? Nama khas kadrun tp berada dibarisan kafirin
HS,abdulra84804284 @detikcom Karena orang Yahudi Israel kan dulu gapunya tempat       maka ada lah yg lari ke amerika    Samx80\ https://t   co/HZXF4VE6K6
Non_HS,abdulra84804284 @detikcom Lucu aja mau negosiasi sama penjajah dan ngasih tanah gt    Dari dl kebijakan ttg konfik ix80\ https://t   co/iV8MbIYA6L
Non_HS,abdulra84804284 @detikcom Palestina tlh kembali ke peta pd saat Kerajaan Israel diperintah Raja Juda    https://t   co/u4fBNX7pf0
Non_HS,abdulra84804284 @detikcom solusinya hancurin dulu       usir dari  seluruh tanah palestina baru gencatan senjata dan berunding   
Non_HS,AbdulRo49365087 @bayoe_arya @detikcom @xximbecile Dah tahu residivis masih juga dipacarin      rasainlah      gak dengar nasehat ortu   
Non_HS,abenkziqrul @detikcom @rafiapeng Kira2 perlu di hormat 2 tangan gak bagindo?
Non_HS,Abi_Benedict @detikcom Ketertiban Masyarakat yg tidak bisa d kendalikan olh Polisi akan d ambil tindakan olh Penyuasa Teritorial   
Non_HS,abi_meisha @andyydepp @detikcom Kamu mau kerja di PT milik asing ya wajar ada persyaratan bisa bahasa asing           kex80\ https://t   co/FKo0ur29r3
Non_HS,abi_meisha @andyydepp @detikcom Sebutin nama PT asing yang ga mewajibkan bisa bahasa asing untuk posisi strategis             
HS,abie_rafie @Muhamma98328036 @TulipKuning5 @dleboy13 @rzwings @dausaja1234 @ddraw78 @detikcom Tuh matamu melek yg lx80\ https://t   co/HfbW8vBbaM
HS,abied_elmatador @detikcom Emosimu buat hamas tertawa krn kau terpancing      kl otakmu sehat harusnya berpikir apa renx80\ https://t   co/vU35kscWXi
Non_HS,absolutia @detikcom Berita diplintir yaa    Seolah semua sipil yg tewas    Hadeg
Non_HS,Abu_Asgr @Syarman59 @detikcom @KPK_RI Bersih2 juga di kantor2 partai sama kecamatan n lurah       pasti buaaaaaanyak bgt yg kotor2 
Non_HS,Abu_Asgr @Syarman59 @detikcom @KPK_RI Betuuul              Yg audah ketauan seperti di nganjuk       jangan sampe lolos lagi akx80\ https://t   co/KDpqZEqowK
Non_HS,abuaziizah @detikcom Hahaha iya ya xa3         Tapi yg ngaku2 aku Pancasila       NKRI harga mati       malah banyak yg jadi pasien KPK   
Non_HS,abuaziizah @detikcom Kesel aja       kesel lagi kesel terus       
Non_HS,AbuDheFar @detikcom Santai g usah diambil pusing lur https://t   co/8opGn7mKSp
HS,abukuda @FahryBakrie @bafarifa @detikcom ganteng doang tapi cari duit haramxa7
HS,abukuda @FahryBakrie @bafarifa @detikcom Hati2 yaman gudangnya syiah
HS,AbuRay6 @detikcom Ada Hamas aja rakyat Palestina disiksa diusir2 dari rumah       apalagi ga ada Hamas    Dan yg goblok lx80\ https://t   co/HMIbpFnd7d
Non_HS,AbuRay6 @detikcom Ahh mosok       kebalik itu       Hamas yg nyerang duluan
HS,AbuRay6 @detikcom Apa yg laknatulah hahahah bacott Israel Itu negara yg sudah Di takdirkan Tuhan berdiri tegak Gak goyah
HS,AbuRay6 @detikcom Binatang piaraan      pake akun fake         ga usah di ladeni         biar dia cari makan         kasian          kelaparan kalo ga gitu x8cx8cx8c
Non_HS,AbuRay6 @detikcom Dan ini berulang ulang terus    Dan berapa lagi korban nyawa yg nggk berdosa berjatuhan lagi       terutama di palestina   
Non_HS,AbuRay6 @detikcom Dia yg serang dengan roket          Di balas serangan          Eh          Ketakutan pake rakyat sipil jd tameng      x80\ https://t   co/NQK5ORMCo5
Non_HS,AbuRay6 @detikcom Ga kebalikan?? Wkwkww Yg laknat itu si Hamas yg serang dlu dan bunuh warga dlu        Baca berita ygx80\ https://t   co/lOH7J9YipZ
Non_HS,AbuRay6 @detikcom Hamas sampah dia yg main roket duluan giliran di bales langsung mewek minta dukungan negara2 kadrun   
Non_HS,AbuRay6 @detikcom Kebalik bro       gua gak bela israel tapi hamas selalu memulai lebih dulu
Non_HS,AbuRay6 @detikcom Klo hamas cuma melakukan reaksi bisa nggk sih       hamas ngeluncurin roketnya dari kuar area/pemukimx80\ https://t   co/6riw1mXteb
Non_HS,AbuRay6 @detikcom Sekejam2nya israel mereka masih bikin bungker anti rudal untuk warganya       punya irone dome untukx80\ https://t   co/1JHLLKeGwT
Non_HS,AbuRay6 @detikcom Yang memulai itu hamas Makanya klo baca berita jgn hanya dr bweita yg Indonesia aj Baca ato tontx80\ https://t   co/JnMe206Jpu
Non_HS,Abuyumn63495544 @detikcom Lha emang kalo masyarakat gak ikut prokes yang mati pemerintah? Mikir lah       Bodo amat sox80\ https://t   co/bdub6RNFbm
Non_HS,Abuyumn63495544 @detikcom Sekalipun negara ini gak punya pemerintahan harusnya masyarakat paham kalo wabah ya ikutx80\ https://t   co/DqWnIa0SyF
Non_HS,achek_neggro @detikcom Ya dulu2 jg gk dilarang mau mudik    Baru taun ini aja diminta rem biar situasi kondusif dulux80\ https://t   co/9gnJYw1FxT
Non_HS,achek_neggro @hendri_gustaman @detikcom Sampeyan keren deh          Bio sm komentarnya kok bisa pas gitu sih mas?
Non_HS,achek_neggro @Mataseribu @detikcom Ohh kota di indonesia cuman jakarta aja ya selain jakarta itu desa ya baru tau saya makasih infonya bang
HS,achek_neggro @Mataseribu @detikcom Siap bang goblok
Non_HS,AchmadFPRASTY @RidhoHerlamban6 @AbuRay6 @detikcom Kalo gw keluarin jutaan dolar ke palestina untuk bangun masjid      x80\ https://t   co/S6kQte1l9C
Non_HS,Acong50840353 @detikcom Saya pribadi memang kerja sebagai kasir       padahal kita udah ramah udh melayani sebaik mungkx80\ https://t   co/Lk7Y2X3oEP
HS,adangsutisna5 @detikcom ngk punya adab atau otakmu ngk nyampe untuk memahami      
Non_HS,adangsutisna5 @poltaktambuna12 @detikcom promosinya utk larisin produk umkm lokal kog    dimana ada kata2 utk org mux80\ https://t   co/oODYeGhHcS
Non_HS,ade_ivens @detikcom Biasa kan membaca    Klo mau gratis        tunggu giliran aja dr yg pemerintah   
Non_HS,aden_sumarwoto @detikcom Lebih baik daripada bunuh orang       jangan dipotong kalimatnya
Non_HS,AdeNurkarim @c4hbanten @detikcom kan begitu kata eks jubirnya       novel tersingkir kpk seperti mau kiamat    padahal yg lulus test lebih banyak   
HS,AdeRustz @detikcom Beli rokok aja kena PPN dan cukai          Kalau PPNBM baru utk kalangan atas   
Non_HS,AdeRustz @detikcom Sanksi sosial lebih kejam mohon maaf
Non_HS,AdeSudiarta @detikcom @msaid_didu Lu kapan jihad ke sana ?
Non_HS,AdeSudiarta @detikcom @msaid_didu yang kena sesama muslim       kebetulan saja warga negara Israel 
Non_HS,AdeSury73554745 @angga_rusmanto @detikcom Anies Juga keturunan arab 
Non_HS,AdeSury73554745 @detikcom Emang apa hubungan rasa nasionalisme dgn sholat subuh pake qunut apa enggak?
Non_HS,adeZakiRamdani @detikcom Paham emang gak berbahaya    Yang berbahaya orang yang memiliki paham itu    Paham?
Non_HS,Adhi_Beka2 @detikcom Terus kenapa Tuhan ijinkan manusia pendukung koruptor macam lu hidup di dunia???  Ga disaring???
Non_HS,adhitya_suhada @detikcom Padahal bikin anaknya bukan sm sikasir          Sikasir yg suruh didik wkwkek
Non_HS,adi_foREVer @detikcom Dia ga punya       tapi adanya Hamas searah aja di Google
Non_HS,adietz_Edogawa @detikcom Gak bandingin    Cuma berpendapat       edogawa-kun   
Non_HS,adiiahmadd @beruanglangka @MHendratmoko @murukusunu_ @detikcom  israel ambil paksa hak tanah palestina  inikan verx80\ https://t   co/GSakbhZKgC
Non_HS,adiiahmadd @beruanglangka @murukusunu_ @detikcom Hahaha    Beda pandangan    Ya sudah biar mereka yg konflik selesaikax80\ https://t   co/bIhsNytqBj
Non_HS,adiiahmadd @beruanglangka @murukusunu_ @detikcom Hahaha            lha kalau ada versi lain?Damai jika Palestina punah? Pax80\ https://t   co/McTddH9BDE
Non_HS,adiiahmadd @MHendratmoko @murukusunu_ @detikcom Orang mas nya nyaranin buat berdamai aja       malah digas dikatain donx80\ https://t   co/I5U7b9VbOW
HS,adiiahmadd @murukusunu_ @detikcom Kalau mau dongo       jgn ajak2    Nikmati sendiri saja   
Non_HS,adiiahmadd @SinagaJ2 @beruanglangka @MHendratmoko @murukusunu_ @detikcom Anjay abujanda ga ngapa2in kena juga xa3
Non_HS,adiiahmadd @SinagaJ2 @beruanglangka @murukusunu_ @detikcom Hahaha         lha kalau ada versi lain bilang Palestina punax80\ https://t   co/Y2RCcs681y
Non_HS,adiiethh @detikcom Kalau setor tunai di bank apa mereka berhak nanya uang dr mana?
Non_HS,AdiJPamungkas @detikcom Tentara yang tanggap denga keresahan masyatakat kLo ada perang digaris depan tapi kalo tanx80\ https://t   co/W6922ulEbh
Non_HS,AdiknyaCP @detikcom Bedakan antara Bani Israel yang merupakan Nama Nabi Yaqub dengan Yahudi salah satu ras/keturunan Yehuda   
Non_HS,AdiLB24666744 @Nokia7200 @detikcom Hoax kok utk menghibur diri? Sengaja ngebegoin org lain kok menghibur diri?
Non_HS,adiluhung_darus @detikcom Aksi nyata sudah 3 kali gak mempan    Liga Arab takut kalah
Non_HS,adimadang @gulagarembata @detikcom Betul tapi harusnya hatinya di pake      tahan/tunda dulu itu WNA/TKA yg mau masuk   
Non_HS,adimadang @gulagarembata @detikcom Kata siapa temen2 mudik disuruh antigen dll ga mau? Yg mudik sebelum tgl 6 kanx80\ https://t   co/CQr09zY2ae
Non_HS,adimadang @gulagarembata @detikcom knp g di berlakukan hal yg sama ke pemudik       minimal wajib punya suratnya      pst bakal nurut kok
Non_HS,adimadang @gulagarembata @detikcom Mudik bawa antigen ttp gaboleh gasih ?    Yg boleh kan cuman pejabat dlam  tugas 
Non_HS,adimadang @gulagarembata @detikcom Pernah denger dari pajabat satgas covid-19 kl ket hasil tes covid negatif blm tx80\ https://t   co/v3oYQ8EmvO
Non_HS,adimadang @gulagarembata @detikcom ya kan dana masing2 masa ngebebanin pemerintah
HS,AdipuraJaka @detikcom Sama gobloknya
Non_HS,AdiSept15117575 @detikcom Beliau Presiden RI milik seluruh rakyat RI yg memiliki banyak suku ras dan agama jadi kex80\ https://t   co/QqtPlbimoQ
Non_HS,AdiSept15117575 @detikcom Bwahahahaha gak ada yg menyalahkan bapak kok       wong saya cuma bikin becanda       anw bipang jx80\ https://t   co/Mx3S4N5425
Non_HS,AdiSept15117575 @detikcom Sayang mah tembak biar jadian wkwkwk
Non_HS,aditbcandra @detikcom Doyan mas? Korbannya cowok lho
Non_HS,adityACE @Deiyai8 @hanhanhan_q @detikcom @hanhanhan Buat dosa dulu selama setahun       gampang pas lebaran pasti dimaafin   
Non_HS,adityACE @Deiyai8 @hanhanhan_q @detikcom @hanhanhan Kan emang bukan ranah kita untuk mencampuri urusan negara lain   
Non_HS,adityACE @DisingJulianus @detikcom Kumis asli       yg editan mukanya   
Non_HS,adityACE @duda_widodo @detikcom Kemaren habis ketupatan    Tuman
Non_HS,adityACE @duda_widodo @detikcom Loh bukannya Baswedan bersodara yg  mesti sangkut pautin sama agama? Mereka pancen tuman dong gak kreatip
HS,adityACE @duda_widodo @detikcom Penasaran sama burung yg ditanganmu
Non_HS,adityACE @duda_widodo @detikcom Too man = laki-laki banget xa3    Mau digoreng lagi?
HS,adityACE @duda_widodo @detikcom Tuman soale ga kreatip pamer burung
Non_HS,adityACE @Ge_juntak @oorizaa @detikcom Beda bahasa dikampung lu ama kampung die
Non_HS,adityACE @leon_antrhaxz @poltaktambuna12 @detikcom mungkin dia ada urusan yg lebih penting di dunia nyata ketimbang balesin komen twitter
HS,adityACE @oorizaa @detikcom Di kasih potongan cabe:)
Non_HS,adityACE @oorizaa @detikcom Gw malah mikir       Lombok itu pulau
Non_HS,adityACE @poltaktambuna12 @detikcom Emang NB bukan rakyat       terus dia pengungsi planet mana coba xad Pejabat itu jugax80\ https://t   co/bMMdAvatTH
Non_HS,adityACE @Rockgar12 @kurniawannindra @detikcom Emang iya       dua2nya   
Non_HS,adityACE @Rockgar12 @lydiajaaa @kurniawannindra @detikcom Ciee       berasa nge-fly    Paketan tepung dapur emak elu di ix80\ https://t   co/qhxbbr3RnA
Non_HS,adityACE @saikru77 @duda_widodo @detikcom Tuman apa human ?? Kenapa ngak sebut nama\xc2\xb2 ikan       nanti dikasi sepeda xad Ada lele      tuman      nila      
Non_HS,AdityaMeiliala @detikcom Cari tau dong cerita sebenernya jgn kebakaran jenggot duluan   
Non_HS,AdityaMeiliala @detikcom Yup          Proyek infrastrukturnya di dia       pajaknya juga utk dia       karyawannya juga dari merekx80\ https://t   co/evPT1E6rXF
HS,Adityar26_ar @GenkKlega @Grdaindonesia @SonyTriYantoH1 @detikcom Pembela komunis
Non_HS,adr_gon @detikcom Mbokya mendoakan yang baik
HS,Adrian87712632 @FahryBakrie @detikcom Banser + kader pdip       klop
Non_HS,Adriel_Black @agoeshoe @detikcom Oh ternyata atas nama kemanusiaan toh    Gua kira selama ini perang Israel dan Palex80\ https://t   co/fBHRdbvheJ
Non_HS,adwarkunci @detikcom Udh 2021 masih aja ada yg mikir gini         
Non_HS,AdyCorpse @detikcom wingi anggota DPR trabas2 saiki Bupati sak kades2 e xa3
Non_HS,adysf @detikcom Loo kok tau haram??? Berarti pernah makan dong?? Uhuuuiiiiii
Non_HS,adysf @ganoutesatya @detikcom Ga ada yg nyuruh lo makan
Non_HS,adzannmagrib @Jimta14_ @detikcom Bahasa kadrun mah gw da apal         hadeeeh
Non_HS,adzannmagrib @Jimta14_ @detikcom Hahaha         buat kadrun ane mah ga ada simpati nya sm sekali bro      
